GameFileName,GameName,Manufact,GameYear,NumPlayers,GameType,Category,GameTheme,WebLinkURL,IPDBNum,AltRunMode,DesignedBy,Author,GAMEVER,Rom,Tags,VPS-ID
"Space Time (Bally 1972) Bord 1.1","Space Time (Bally 1972)",Bally,1972,4,EM,,"Outer Space","https://www.ipdb.org/machine.cgi?id=2262",2262,,"Jim Patla","Bord, Rothbauerw",1.1,,,p85JNKSj
"Space Train (MAC S.A. 1987) Goldchicco 1.2a","Space Train (MAC S.A. 1987)",MAC S.A.,1987,4,SS,,"Outer Space, Fantasy","http://www.ipdb.org/machine.cgi?id=3895",3895,,,"Goldchicco, 32assassin, Mfuegemann, Arngrim, Batch, JPSalas",1.2a,spctrain,"LUT",-FCEF2_X
"Space Walk (Gottlieb 1979) Drybonz 2.0","Space Walk (Gottlieb 1979)",Gottlieb,1979,2,EM,,"Outer Space","http://www.ipdb.org/machine.cgi?id=2263",2263,,"Ed Krynski","Drybonz, BorgDog",2.0,,,4IB26PhN
"SpaceRamp (Original 2020) Supered 3.03b","SpaceRamp (Original 2020)",Original,2020,,SS,,"Outer Space",,,,,"Supered, JPSalas",3.03b,,"Music, FlexDMD",j0J8GbHE
"SpaceRamp (Original 2020) Morttis 1.0.0-1.0 MOD","SpaceRamp (Original 2020)",Original,2020,,SS,,"Outer Space",,,,,"Morttis, Arconovum, Supered, JPSalas",1.0.0-1.0,,"FSS, MOD",eiScoWaL
"Spanish Eyes (Williams 1972) Bord 1.1a MOD","Spanish Eyes (Williams 1972)",Williams,1972,1,EM,,"Dancing, Music, Women, World Places","http://www.ipdb.org/machine.cgi?id=2265",2265,,"Norm Clark","Bord, Jbg4208, Sidhe, Popotte",1.1a,,"MOD",4FmNaUmo
"Spanish Eyes (Williams 1972) Arconovum 1.0-2.5 MOD","Spanish Eyes (Williams 1972)",Williams,1972,1,EM,,"Dancing, Music, Women, World Places","http://www.ipdb.org/machine.cgi?id=2265",2265,,"Norm Clark","Arconovum, Bord, Jbg4208, Sidhe, Popotte",1.0-2.5,,"FSS, MOD",75ezqxR0
"Spanish Eyes (Williams 1972) Jbg4208 1.5","Spanish Eyes (Williams 1972)",Williams,1972,1,EM,,"Dancing, Music, Women, World Places","http://www.ipdb.org/machine.cgi?id=2265",2265,,"Norm Clark","Jbg4208, Sidhe, Popotte",1.5,,,HheC-5MX
"Spark Plugs (Williams 1951) Loserman76 1.0.0","Spark Plugs (Williams 1951)",Williams,1951,1,EM,,"Sports, Horse Racing","https://www.ipdb.org/machine.cgi?id=2267",2267,,"Harry Williams","Loserman76, Ukexpat71",1.0.0,,,9l95xML9
"Spawn (Original 2023) Sebastiendelf 1.0.0","Spawn (Original 2023)",Original,2023,,SS,,"Comic",,,,,"Sebastiendelf, JPSalas, ScottyWic",1.0.0,,"FlexDMD",W5T0W9mjYA
"Speakeasy (Bally 1982) Mistermixer 1.0.0","Speakeasy (Bally 1982)",Bally,1982,2,SS,,"American History","http://www.ipdb.org/machine.cgi?id=2270",2270,,"George Christian","Mistermixer, Schreibi34, Mfuegemann, Flupper1, Arngrim, JPSalas, Bord, Rothbauerw",1.0.0,speakesy,,UHfC_vUF
"Speakeasy (Bally 1982) DarthVito 1.0.0 VR","Speakeasy (Bally 1982)",Bally,1982,2,SS,,"American History","http://www.ipdb.org/machine.cgi?id=2270",2270,,"George Christian","DarthVito, MisterMixer, Dboyrecords",1.0.0,speakesy,"VR",kDW74Osl6q
"Speakeasy (Playmatic 1977) JPSalas 4.0.0","Speakeasy (Playmatic 1977)",Playmatic,1977,4,EM,,"American History, Cards, Gambling","https://www.ipdb.org/machine.cgi?id=2269",2269,,,"JPSalas, Pedator, Stefanaustria (STAT), nFozzy, Loserman76, Leeoneil, Arngrim, Rothbauerw",4.0.0,,"LUT",YBMtQxF7
"Speakeasy 4 (Bally 1982) Mistermixer 1.0","Speakeasy 4 (Bally 1982)",Bally,1982,4,SS,,"American History","http://www.ipdb.org/machine.cgi?id=4342",4342,,"George Christian","Mistermixer, Schreibi34, Mfuegemann, Flupper1, Arngrim, JPSalas, Bord, Rothbauerw",1.0,speakes4,,U5CiF7iY
"Special Force (Bally 1986) Lepot311 1.0 MOD","Special Force (Bally 1986)",Bally,1986,,SS,,"Combat","https://www.ipdb.org/machine.cgi?id=2272",2272,,"Dennis Nordman","Lepot311, Bigus1, Dboyrecords, TAB",1.0,specforc,"MOD",IeeUtXq3bF
"Special Force (Bally 1986) Bigus1 1.2 MOD","Special Force (Bally 1986)",Bally,1986,,SS,,"Combat","https://www.ipdb.org/machine.cgi?id=2272",2272,,"Dennis Nordman","Bigus1, Dboyrecords, TAB",1.2,specforc,"MOD",cp9TkDux
"Species (Original 2023) Icepinball  MOD","Species (Original 2023)",Original,2023,,SS,,"Science Fiction, Movie",,,,,"Icepinball, Lodger, Ivantba",,,"MOD",OtuyAUt6DI
"Spectrum (Bally 1982) Arconovum 1.0-2.5 MOD","Spectrum (Bally 1982)",Bally,1982,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=2274",2274,,"Claude Fernandez","Arconovum, 32assassin",1.0-2.5,spectru4,"FastFlips, FSS, MOD",qWmJ438w
"Spectrum (Bally 1982) 32assassin 1.0","Spectrum (Bally 1982)",Bally,1982,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=2274",2274,,"Claude Fernandez","32assassin",1.0,spectru4,,QCC-HH5X
"Speed Devils (Digital Illusions 1992) LvR 0.99","Speed Devils (Digital Illusions 1992)",Digital Illusions,1992,,,,"Video Game, Cars, Auto Racing",,,,"Olof Gustafsson","LvR, Moog, Steve Paradis (Polygame)",0.99,,,oYkzN68oe9
"Speed Devils (Digital Illusions 1992) LvR 1.1","Speed Devils (Digital Illusions 1992)",Digital Illusions,1992,,,,"Video Game, Cars, Auto Racing",,,,"Olof Gustafsson","LvR, Moog",1.1,,,MHLrBppkrJ
"Speed Racer (Original 2018) MauiPunter 1.4.0 MOD","Speed Racer (Original 2018)",Original,2018,2,EM,,"Anime, Kids",,,,,"MauiPunter, Starman, BorgDog, Hursty, Cliffy, Clyde8000",1.4.0,,"MOD, Music, Kids",nzshh_NhO_
"Speed Racer (Original 2018) Hursty 1.0","Speed Racer (Original 2018)",Original,2018,2,EM,,"Anime, Kids",,,,,"Hursty",1.0,,"Kids",E6GJMdv5
"Speed Test (Taito do Brasil 1982) JPSalas 4.0.0 SSF","Speed Test (Taito do Brasil 1982)",Taito do Brasil,1982,4,SS,,"Sports, Auto Racing","http://www.ipdb.org/machine.cgi?id=4589",4589,,"Greg Kmiec","JPSalas, Carlos Guizzo, Pmax65, Akiles50000, Rothbauerw",4.0.0,stest,"FastFlips, SSF, LUT",iqVOU959
"Table 46","Spider-Man (Zen Studios 2010)",Zen Studios,2010,4,,,"Licensed Theme, Comics, Superheroes",,,,"Mate Szeplaki","Zen Studios, Mate Szeplaki",,,,IaCEjpPng6
"Spider-Man (Zen Studios 2010) Fastdraw (Granit) 1.1","Spider-Man (Zen Studios 2010)",Zen Studios,2010,4,,,"Licensed Theme, Comics, Superheroes",,,,"Mate Szeplaki","Fastdraw (Granit)",1.1,,,lJ7hWGy09i
"MARVEL_SpiderMan","Spider-Man (Zen Studios 2010)",Zen Studios,2010,4,,,"Licensed Theme, Comics, Superheroes",,,,"Mate Szeplaki","Zen Studios",,,,9w367dKx
"Spider-Man (Stern 2007) Bigus1 1.0 MOD","Spider-Man (Stern 2007)",Stern,2007,4,SS,,"Licensed, Comics, Superheroes","http://www.ipdb.org/machine.cgi?id=5237",5237,,"Steve Ritchie","Bigus1, Ninuzzu, EBisLit, Alessio, 85vett",1.0,sman_261,"MOD",lQZPR0s3
"Spider-Man (Stern 2007) Siggi 1.2.1 MOD","Spider-Man (Stern 2007)",Stern,2007,4,SS,,"Licensed, Comics, Superheroes","http://www.ipdb.org/machine.cgi?id=5237",5237,,"Steve Ritchie","Siggi, Alessio",1.2.1,sman_261,"MOD",yB8ekpyv
"Spider-Man (Stern 2007) Ninuzzu 1.1","Spider-Man (Stern 2007)",Stern,2007,4,SS,,"Licensed, Comics, Superheroes","http://www.ipdb.org/machine.cgi?id=5237",5237,,"Steve Ritchie","Ninuzzu, Alessio, 85vett, Dark, Zany, Javier1515, Shoopity, GTXJoe, JPSalas",1.1,sman_261,,Vj2D5bud
"Spider-Man - Vault Edition (Stern 2016) Alessio 2.1","Spider-Man - Vault Edition (Stern 2016)",Stern,2016,,SS,,"Licensed Theme, Comics, Superheroes","https://www.ipdb.org/machine.cgi?id=6328",6328,,"Steve Ritchie","Alessio, Masonm",2.1,smanve_101,,qbUpbH458Y
"Spider-Man - Vault Edition (Stern 2016) Masonm 1.0 MOD","Spider-Man - Vault Edition (Stern 2016)",Stern,2016,,SS,,"Licensed Theme, Comics, Superheroes","https://www.ipdb.org/machine.cgi?id=6328",6328,,"Steve Ritchie","Masonm, Alessio, Bigus1, Ninuzzu, 85vett",1.0,smanve_101,"MOD",0iOeMgaE7o
"Spider-Man - Vault Edition (Stern 2016) VPin Workshop (VPW) 1.0.1 SSF MOD VR","Spider-Man - Vault Edition (Stern 2016)",Stern,2016,,SS,,"Licensed Theme, Comics, Superheroes","https://www.ipdb.org/machine.cgi?id=6328",6328,,"Steve Ritchie","VPin Workshop (VPW), Siggi, Alessio",1.0.1,smanve_101,"VR, Hybrid, FSS, MOD, SSF, nFozzy, Fleep",A_CodyKoS7
"Spider-Man - Vault Edition (Stern 2016) Siggi 1.0.0 MOD","Spider-Man - Vault Edition (Stern 2016)",Stern,2016,,SS,,"Licensed Theme, Comics, Superheroes","https://www.ipdb.org/machine.cgi?id=6328",6328,,"Steve Ritchie","Siggi, Alessio",1.0.0,smanve_101,"MOD",zO-dubmF
"Spider-Man - Vault Edition (Stern 2016) Senseless 1.0 VR","Spider-Man - Vault Edition (Stern 2016)",Stern,2016,,SS,,"Licensed Theme, Comics, Superheroes","https://www.ipdb.org/machine.cgi?id=6328",6328,,"Steve Ritchie","Senseless, Alessio",1.0,smanve_101,"VR",XvvLiExx
"Spin Out (Gottlieb 1975) Teisen 1.1 MOD","Spin Out (Gottlieb 1975)",Gottlieb,1975,1,EM,,"Sports, Auto Racing","http://www.ipdb.org/machine.cgi?id=2286",2286,,"Ed Krynski","Teisen, Loserman76",1.1,,"MOD",9KcnQf5e4-
"Spin Out (Gottlieb 1975) Rajo Joey 1.0.0 MOD VR","Spin Out (Gottlieb 1975)",Gottlieb,1975,1,EM,,"Sports, Auto Racing","http://www.ipdb.org/machine.cgi?id=2286",2286,,"Ed Krynski","Rajo Joey, Loserman76",1.0.0,,"VR, Hybrid, FSS, LUT, MOD",YxB8aRub0G
"Spin Out (Gottlieb 1975) Loserman76 1.0a","Spin Out (Gottlieb 1975)",Gottlieb,1975,1,EM,,"Sports, Auto Racing","http://www.ipdb.org/machine.cgi?id=2286",2286,,"Ed Krynski","Loserman76",1.0a,,,iswwFs2L
"Spin Wheel (Gottlieb 1968) Teisen 1.0.0 MOD","Spin Wheel (Gottlieb 1968)",Gottlieb,1968,4,EM,,"Happiness, Games","https://www.ipdb.org/machine.cgi?id=2287",2287,,"Ed Krynski","Teisen, Loserman76, Bord",1.0.0,,"MOD",IIteo5GmYq
"Spin Wheel (Gottlieb 1968) Loserman76 1.0.0f","Spin Wheel (Gottlieb 1968)",Gottlieb,1968,4,EM,,"Happiness, Games","https://www.ipdb.org/machine.cgi?id=2287",2287,,"Ed Krynski","Loserman76, Bord",1.0.0f,,,HDEvBkgo
"Spin-A-Card (Gottlieb 1969) Teisen 1.0.0 MOD","Spin-A-Card (Gottlieb 1969)",Gottlieb,1969,1,EM,,"Cards, Gambling","http://www.ipdb.org/machine.cgi?id=2288",2288,,"Ed Krynski","Teisen, Loserman76, GNance, Arngrim, JPSalas, Pinuck, HauntFreaks, BorgDog",1.0.0,,"MOD",1IWXrBiyTo
"Spin-A-Card (Gottlieb 1969) Loserman76 1.0a","Spin-A-Card (Gottlieb 1969)",Gottlieb,1969,1,EM,,"Cards, Gambling","http://www.ipdb.org/machine.cgi?id=2288",2288,,"Ed Krynski","Loserman76, GNance, Pinuck, BorgDog, Arngrim, HauntFreaks, JPSalas",1.0a,,,ZIhsuTN0
"Spinning Wheel (Talleres del Llobregat (Automaticos) 1970) Margoni 1.0","Spinning Wheel (Talleres del Llobregat (Automaticos) 1970)",Talleres del Llobregat (Automaticos),1970,1,EM,,"Gambling","https://www.ipdb.org/machine.cgi?id=6402",6402,,,"Margoni",1.0,,,AIUxc_rwh7
"Spinning Wheel (Talleres del Llobregat (Automaticos) 1970) JPSalas 4.0.0","Spinning Wheel (Talleres del Llobregat (Automaticos) 1970)",Talleres del Llobregat (Automaticos),1970,1,EM,,"Gambling","https://www.ipdb.org/machine.cgi?id=6402",6402,,,"JPSalas, Pedator, Stefanaustria (STAT), Leeoneil",4.0.0,,"LUT",HWcqxKia
"Spirit (Gottlieb 1982) Versins77 1.0 MOD","Spirit (Gottlieb 1982)",Gottlieb,1982,4,SS,,"Supernatural","http://www.ipdb.org/machine.cgi?id=2292",2292,,"John Trudeau","Versins77, Dozer316, Destruk",1.0,,"nFozzy, Fleep, LUT, MOD",yEclJR_zbs
"Spirit (Gottlieb 1982) Bigus1 2.0 MOD","Spirit (Gottlieb 1982)",Gottlieb,1982,4,SS,,"Supernatural","http://www.ipdb.org/machine.cgi?id=2292",2292,,"John Trudeau","Bigus1, Dozer316, Destruk",2.0,,"MOD",kxSQEdcLqe
"Spirit (Gottlieb 1982) Morttis 1.4-1.0 MOD","Spirit (Gottlieb 1982)",Gottlieb,1982,4,SS,,"Supernatural","http://www.ipdb.org/machine.cgi?id=2292",2292,,"John Trudeau","Morttis, Arconovum, Dozer316, Destruk",1.4-1.0,,"FSS, MOD",VMkR1QTz
"Spirit (Gottlieb 1982) Dozer316 1.4","Spirit (Gottlieb 1982)",Gottlieb,1982,4,SS,,"Supernatural","http://www.ipdb.org/machine.cgi?id=2292",2292,,"John Trudeau","Dozer316, Destruk",1.4,,,tWyyskFb
"Spirit of 76 (Gottlieb 1975) Mustang1961 1.0a MOD","Spirit of 76 (Gottlieb 1975)",Gottlieb,1975,4,EM,,"Historical","http://www.ipdb.org/machine.cgi?id=2293",2293,,"Wayne Neyens","Mustang1961, Loserman76",1.0a,,"MOD",3uwJnPsgP9
"Spirit of 76 (Gottlieb 1975) Rajo Joey 1.0.0 MOD VR","Spirit of 76 (Gottlieb 1975)",Gottlieb,1975,4,EM,,"Historical","http://www.ipdb.org/machine.cgi?id=2293",2293,,"Wayne Neyens","Rajo Joey, Loserman76",1.0.0,,"Hybrid, VR, MOD, LUT",nmlXA_RVsM
"Spirit of 76 (Gottlieb 1975) Loserman76 1.0.0f","Spirit of 76 (Gottlieb 1975)",Gottlieb,1975,4,EM,,"Historical","http://www.ipdb.org/machine.cgi?id=2293",2293,,"Wayne Neyens","Loserman76",1.0.0f,,,ouy6bbdn
"Splatterhouse  (Original 2023) SpookyMoulder 1.52","Splatterhouse  (Original 2023)",Original,2023,,SS,,"Video Game, Horror",,,,,"SpookyMoulder",1.52,,,YFZxzQg7By
"Split Second (Stern 1981) JPSalas 4.0.1","Split Second (Stern 1981)",Stern,1981,,SS,,"Carnival, Circus",,,,"Harry Williams","JPSalas, Marcelo Blanco, Destruk, TAB, Inkochnito, StrangeLeo72, Arngrim",4.0.1,,"LUT",4Ne8jb8t_k
"SpongeBob (Original 2020) Davor Lipovac 1.1 MOD","SpongeBob (Original 2020)",Original,2020,4,SS,,"TV Show, Animation, Kids",,,,,"Davor Lipovac, Stevegooner1234, 32assassin",1.1,fathom,"MOD",7e4bBYB_
"SpongeBob Squarepants (Original 2008) Zobou 0.8","SpongeBob Squarepants (Original 2008)",Original,2008,,,,"Cartoon, TV Show",,,,,"Zobou, Joe99",0.8,,,KNbv2BfMIy
"SpongeBob Squarepants Pinball Adventure (Original 2023) Ljv12343 1.0.0","SpongeBob Squarepants Pinball Adventure (Original 2023)",Original,2023,,EM,,"TV Show, Animation, Kids",,,,,"Ljv12343",1.0.0,,"Kids",IEIGK9tK_-
"SpongeBob's Bikini Bottom Pinball (Original 2021) VPin Workshop (VPW) 2.1 SSF MOD VR","SpongeBob's Bikini Bottom Pinball (Original 2021)",Original,2021,,SS,,"TV Show, Animation, Kids",,,,,"VPin Workshop (VPW), Skillshot, Schreibi34, G5k, Rosve, JPSalas",2.1,,"Kids, MOD, Hybrid, VR, Scorbit, nFozzy, Fleep, LUT, FlexDMD, SSF",hTwgaH56vw
"SpongeBob's Bikini Bottom Pinball (Original 2021) Skillshot 1.01 MOD","SpongeBob's Bikini Bottom Pinball (Original 2021)",Original,2021,,SS,,"TV Show, Animation, Kids",,,,,"Skillshot, Schreibi34, G5k, Rosve, JPSalas",1.01,,"Kids, MOD",R3POPsVG
"Spot A Card (Gottlieb 1960) Loserman76 1.0.0f","Spot A Card (Gottlieb 1960)",Gottlieb,1960,1,EM,,"Cards, Gambling","https://www.ipdb.org/machine.cgi?id=2318",2318,,"Wayne Neyens","Loserman76",1.0.0f,,,nyQBB5h1
"Spot Pool (Gottlieb 1976) Rajo Joey 1.0.0 MOD VR","Spot Pool (Gottlieb 1976)",Gottlieb,1976,1,EM,,"Billiards","https://www.ipdb.org/machine.cgi?id=2316",2316,,"Ed Krynski","Rajo Joey, Loserman76, GNance",1.0.0,,"VR, Hybrid, MOD, LUT",VzUyCxcaus
"Spot Pool (Gottlieb 1976) Loserman76 1.0.0f","Spot Pool (Gottlieb 1976)",Gottlieb,1976,1,EM,,"Billiards","https://www.ipdb.org/machine.cgi?id=2316",2316,,"Ed Krynski","Loserman76, GNance",1.0.0f,,,UfmLWJqF
"Spring Break (Gottlieb 1987) Balater 1.03","Spring Break (Gottlieb 1987)",Gottlieb,1987,4,SS,,"Aquatic, Happiness","http://www.ipdb.org/machine.cgi?id=2324",2324,,"John Trudeau","Balater, 32assassin",1.03,,,OdtAcY-X
"Spy Hunter (Bally 1984) Bigus1 1.0 MOD","Spy Hunter (Bally 1984)",Bally,1984,4,SS,,"Video Game, Espionage","http://www.ipdb.org/machine.cgi?id=2328",2328,,"Greg Kmiec","Bigus1, 32assassin",1.0,spyhuntr,"MOD",0tEwY5SFwS
"Spy Hunter (Bally 1984) 32assassin 1.4","Spy Hunter (Bally 1984)",Bally,1984,4,SS,,"Video Game, Espionage","http://www.ipdb.org/machine.cgi?id=2328",2328,,"Greg Kmiec","32assassin",1.4,spyhuntr,,APSWZfC4
"Spy Hunter (Bally 1984) Larouillas 1.0.0 MOD","Spy Hunter (Bally 1984)",Bally,1984,4,SS,,"Video Game, Espionage","http://www.ipdb.org/machine.cgi?id=2328",2328,,"Greg Kmiec","Larouillas, Bigus1, 32assassin",1.0.0,spyhuntr,"MOD",LdEzrsqapS
"Stage Door Canteen (Gottlieb 1945) Okobojimusky  MOD","Stage Door Canteen (Gottlieb 1945)",Gottlieb,1945,1,EM,,"Flipperless","https://www.ipdb.org/machine.cgi?id=2338",2338,,,"Okobojimusky, Francisco Pozo",,,"MOD",S79bxOOZKw
"Stage Door Canteen (Gottlieb 1945) Francisco Pozo ","Stage Door Canteen (Gottlieb 1945)",Gottlieb,1945,1,EM,,"Flipperless","https://www.ipdb.org/machine.cgi?id=2338",2338,,,"Francisco Pozo",,,,yUQGbN9JdJ
"Stampede (Stern 1977) JPSalas 1.0.1","Stampede (Stern 1977)",Stern,1977,2,EM,,"American West","https://www.ipdb.org/machine.cgi?id=5232",5232,,"Albin Peters, Jerry Koci, Wendell McAdams","JPSalas, Halen, Parick2610",1.0.1,,,GRhY1ouMsK
"Star Fire (Playmatic 1985) Goldchicco 1.1","Star Fire (Playmatic 1985)",Playmatic,1985,4,SS,,"Science Fiction","http://www.ipdb.org/machine.cgi?id=3453",3453,,,"Goldchicco, Mfuegemann, Arrestis, 32assassin, Thalamus, Movieguru, Arngrim, Batch",1.1,starfire,,ty8be241
"Star Gazer (Stern 1980) Rajo Joey 1.0.0 MOD VR","Star Gazer (Stern 1980)",Stern,1980,4,SS,,"Astrology","http://www.ipdb.org/machine.cgi?id=2346",2346,,"Brian Poklacki","Rajo Joey, Felsir, HauntFreaks, Allknowing2012",1.0.0,stargzr,"VR, Hybrid, nFozzy, Fleep, LUT, MOD",4y40cEBDzM
"Star Gazer (Stern 1980) Felsir 1.0.1","Star Gazer (Stern 1980)",Stern,1980,4,SS,,"Astrology","http://www.ipdb.org/machine.cgi?id=2346",2346,,"Brian Poklacki","Felsir",1.0.1,stargzr,,BKNMChON
"Star Gazer (Stern 1980) Siggi 1.0 MOD","Star Gazer (Stern 1980)",Stern,1980,4,SS,,"Astrology","http://www.ipdb.org/machine.cgi?id=2346",2346,,"Brian Poklacki","Siggi, Allknowing2012",1.0,stargzr,"MOD",0kBCPUMg
"Star Gazer (Stern 1980) Allknowing2012 1.1","Star Gazer (Stern 1980)",Stern,1980,4,SS,,"Astrology","http://www.ipdb.org/machine.cgi?id=2346",2346,,"Brian Poklacki","Allknowing2012",1.1,stargzr,,hF1A9bDS
"Star Gazer (Stern 1980) Arborelia 2.0 MOD","Star Gazer (Stern 1980)",Stern,1980,4,SS,,"Astrology","http://www.ipdb.org/machine.cgi?id=2346",2346,,"Brian Poklacki","Arborelia, Felsir",2.0,stargzr,"MOD",ldCeGY2vlQ
"Star God (Zaccaria 1980) RetroRitchie 1.4 SSF MOD VR","Star God (Zaccaria 1980)",Zaccaria,1980,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=3458",3458,,,"RetroRitchie, Goldchicco, 32assassin, JPSalas, Ezepov, Vogliadicane, Movieguru, Arngrim, HauntFreaks, Apophis, TastyWasps, Bord",1.4,stargoda (alternate version),"MOD, SSF, LUT, Fleep, nFozzy, VR",z-3uykxHJl
"Star God (Zaccaria 1980) Goldchicco 1.1","Star God (Zaccaria 1980)",Zaccaria,1980,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=3458",3458,,,"Goldchicco, 32assassin, JPSalas, Ezepov, Vogliadicane, Movieguru, Arngrim",1.1,stargoda (alternate version),"LUT",nR8zWpLV
"Star Light (Williams 1984) Bord 1.0.1","Star Light (Williams 1984)",Williams,1984,4,SS,,"Outer Space, Fantasy, Wizards","http://www.ipdb.org/machine.cgi?id=2362",2362,,"Barry Oursler","Bord",1.0.1,strlt_l1,,nbRf33AM
"Star Mission (Durham 1977) Onemanproject 1.4","Star Mission (Durham 1977)",Durham,1977,,EM,,"Science Fiction, Outer Space",,,,,"Onemanproject, GTXJoe",1.4,,,FH3ktW09
"Star Pool (Williams 1974) Mustang1961 1.0a MOD","Star Pool (Williams 1974)",Williams,1974,,EM,,"Sports, Billiards",,,,"Steve Kordek","Mustang1961, Loserman76",1.0a,,"MOD",NHoP7mz5jI
"Star Pool (Williams 1974) Loserman76 1.0.0","Star Pool (Williams 1974)",Williams,1974,,EM,,"Sports, Billiards",,,,"Steve Kordek","Loserman76",1.0.0,,,9UurYiKUHQ
"Star Race (Gottlieb 1980) UnclePaulie 2.0.0 VR","Star Race (Gottlieb 1980)",Gottlieb,1980,4,SS,,"Science Fiction, Outer Space","http://www.ipdb.org/machine.cgi?id=2353",2353,,"John Buras","UnclePaulie, Redbone, HauntFreaks, Rothbauerw, Bietekwiet, Passion4pins",2.0.0,,"nFozzy, Fleep, Hybrid, VR, LUT",GZ_7kaeJqg
"Star Race (Gottlieb 1980) Rajo Joey 1.0.0 VR","Star Race (Gottlieb 1980)",Gottlieb,1980,4,SS,,"Science Fiction, Outer Space","http://www.ipdb.org/machine.cgi?id=2353",2353,,"John Buras","Rajo Joey, Balater",1.0.0,,"VR, LUT",KxTs3cWV
"Star Race (Gottlieb 1980) Balater 1.10","Star Race (Gottlieb 1980)",Gottlieb,1980,4,SS,,"Science Fiction, Outer Space","http://www.ipdb.org/machine.cgi?id=2353",2353,,"John Buras","Balater",1.10,,,RdMYhqcO
"Star Trek (Stern 2013) nFozzy 1.09 VR","Star Trek (Stern 2013)",Stern,2013,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=6046",6046,,"Steve Ritchie","nFozzy, TastyWasps, Wrd1972, Rothbauerw, Zany, Dark, ClarkKent, Ninuzzu, JesperPark, Neofr45, Sixtoe",1.09,st_161h,"FastFlips, Fleep, VR, nFozzy",C0Jt1amq
"Star Trek (Stern 2013) Bigus1 2.1 MOD","Star Trek (Stern 2013)",Stern,2013,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=6046",6046,,"Steve Ritchie","Bigus1, Freneticamnesic, Hanibal, Movieguru, Arngrim",2.1,st_161h,"MOD",lRnVKkMO
"Star Trek (Stern 2013) Sixtoe 1.0.0 VR","Star Trek (Stern 2013)",Stern,2013,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=6046",6046,,"Steve Ritchie","Sixtoe, nFozzy",1.0.0,st_161h,"VR",z18Me2hsSv
"Star Trek (Stern 2013) Arconovum 1.0-2.5 MOD","Star Trek (Stern 2013)",Stern,2013,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=6046",6046,,"Steve Ritchie","Arconovum, nFozzy, Jesperpark, ClarkKent, Wrd1972, Knorr, Zany, Dark, Ninuzzu, Rothbauerw",1.0-2.5,st_161h,"FastFlips, FSS, MOD",_PCemUfq
"Star Trek (Stern 2013) Hanibal 1.9 MOD","Star Trek (Stern 2013)",Stern,2013,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=6046",6046,,"Steve Ritchie","Hanibal, Freneticamnesic",1.9,st_161h,"FastFlips, MOD, 4k",1d5M1RqU
"Star Trek (Bally 1979) Rothbauerw 2.1.1 SSF MOD VR","Star Trek (Bally 1979)",Bally,1979,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=2355",2355,,"Gary Gayton","Rothbauerw",2.1.1,startreb,"FSS, MOD, VR, Hybrid, SSF, Fleep, nFozzy",52WOCBKf
"Star Trek (Bally 1979) GTXJoe 1.0 MOD","Star Trek (Bally 1979)",Bally,1979,4,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=2355",2355,,"Gary Gayton","GTXJoe, Rothbauerw",1.0,startreb,"MOD",vFvFZ_Zz
"Star Trek (Gottlieb 1971) BorgDog 1.1","Star Trek (Gottlieb 1971)",Gottlieb,1971,1,EM,,"Outer Space, Fantasy","http://www.ipdb.org/machine.cgi?id=2354",2354,,"Steve Ritchie","BorgDog",1.1,,,6ZOPcrFP
"Star Trek 25th Anniversary (Data East 1991) Versins77 1.0 SSF MOD","Star Trek 25th Anniversary (Data East 1991)",Data East,1991,,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=2356",2356,,"Joe Kaminkow, Ed Cebula","Versins77, 32assassin, JPSalas",1.0,trek_201,"nFozzy, Fleep, LUT, MOD, SSF",wQP0C59OiN
"Star Trek 25th Anniversary (Data East 1991) Bigus1 1.1 MOD","Star Trek 25th Anniversary (Data East 1991)",Data East,1991,,SS,,"Licensed Theme, Outer Space, Science Fiction, Space Fantasy, Movie","http://www.ipdb.org/machine.cgi?id=2356",2356,,"Joe Kaminkow, Ed Cebula","Bigus1, 32assassin, JPSalas",1.1,trek_201,"MOD",GmvwqM1J
